1377144287 2013-08-22 00:04 100
1377145184 2013-08-22 00:19 100
1377146078 2013-08-22 00:34 100
1377146971 2013-08-22 00:49 100
1377147864 2013-08-22 01:04 100
1377148757 2013-08-22 01:19 100
1377149651 2013-08-22 01:34 100
1377150544 2013-08-22 01:49 100
1377151437 2013-08-22 02:03 100
1377152330 2013-08-22 02:18 100
1377153224 2013-08-22 02:33 100
1377154118 2013-08-22 02:48 100
1377155011 2013-08-22 03:03 100
1377155903 2013-08-22 03:18 100
1377156797 2013-08-22 03:33 100
1377157690 2013-08-22 03:48 100
1377158583 2013-08-22 04:03 100
1377159476 2013-08-22 04:17 100
1377160370 2013-08-22 04:32 100
1377161263 2013-08-22 04:47 100
1377162156 2013-08-22 05:02 100
1377163050 2013-08-22 05:17 100
1377163943 2013-08-22 05:32 100
1377164836 2013-08-22 05:47 100
1377165729 2013-08-22 06:02 100
1377166623 2013-08-22 06:17 100
1377167516 2013-08-22 06:31 100
1377168409 2013-08-22 06:46 100
1377169302 2013-08-22 07:01 100
1377170196 2013-08-22 07:16 100
1377171089 2013-08-22 07:31 100
1377171982 2013-08-22 07:46 99
1377172884 2013-08-22 08:01 100
1377173779 2013-08-22 08:16 99
1377174681 2013-08-22 08:31 100
1377175574 2013-08-22 08:46 100
1377176468 2013-08-22 09:01 100
1377177361 2013-08-22 09:16 100
1377178254 2013-08-22 09:30 100
1377179148 2013-08-22 09:45 100
1377180042 2013-08-22 10:00 100
1377180936 2013-08-22 10:15 100
1377181829 2013-08-22 10:30 100
1377182725 2013-08-22 10:45 99
1377183628 2013-08-22 11:00 100
1377184521 2013-08-22 11:15 100
1377185415 2013-08-22 11:30 100
1377186308 2013-08-22 11:45 99
1377187211 2013-08-22 12:00 100
1377188105 2013-08-22 12:15 100
1377188999 2013-08-22 12:29 100
1377189893 2013-08-22 12:44 100
1377190786 2013-08-22 12:59 100
1377191681 2013-08-22 13:14 100
1377192574 2013-08-22 13:29 100
1377193468 2013-08-22 13:44 99
1377194372 2013-08-22 13:59 100
1377195265 2013-08-22 14:14 100
1377196159 2013-08-22 14:29 100
1377197052 2013-08-22 14:44 100
1377197946 2013-08-22 14:59 100
1377198840 2013-08-22 15:14 100
1377199733 2013-08-22 15:28 100
1377200629 2013-08-22 15:43 100
1377201523 2013-08-22 15:58 100
1377202417 2013-08-22 16:13 99
1377203320 2013-08-22 16:28 100
1377204218 2013-08-22 16:43 100
1377205112 2013-08-22 16:58 100
1377206005 2013-08-22 17:13 100
1377206899 2013-08-22 17:28 100
1377207792 2013-08-22 17:43 100
1377208686 2013-08-22 17:58 100
1377209579 2013-08-22 18:12 100
1377210473 2013-08-22 18:27 100
1377211366 2013-08-22 18:42 100
1377212261 2013-08-22 18:57 100
1377213154 2013-08-22 19:12 100
1377214047 2013-08-22 19:27 100
1377214941 2013-08-22 19:42 100
1377215834 2013-08-22 19:57 100
1377216727 2013-08-22 20:12 100
1377217621 2013-08-22 20:27 100
