1367035995 2013-04-27 00:13 100
1367036889 2013-04-27 00:28 94
1367037793 2013-04-27 00:43 90
1367038696 2013-04-27 00:58 96
1367039600 2013-04-27 01:13 100
1367040494 2013-04-27 01:28 100
1367041389 2013-04-27 01:43 100
1367042284 2013-04-27 01:58 96
1367043188 2013-04-27 02:13 100
1367044082 2013-04-27 02:28 100
1367044977 2013-04-27 02:42 94
1367045881 2013-04-27 02:58 100
1367046775 2013-04-27 03:12 100
1367047670 2013-04-27 03:27 92
1367048574 2013-04-27 03:42 100
1367049468 2013-04-27 03:57 100
1367050365 2013-04-27 04:12 97
1367051269 2013-04-27 04:27 100
1367052164 2013-04-27 04:42 95
1367053068 2013-04-27 04:57 100
1367053963 2013-04-27 05:12 96
1367054867 2013-04-27 05:27 100
1367055761 2013-04-27 05:42 96
1367056665 2013-04-27 05:57 98
1367057569 2013-04-27 06:12 97
1367058474 2013-04-27 06:27 95
1367059377 2013-04-27 06:42 87
1367060282 2013-04-27 06:58 99
1367061186 2013-04-27 07:13 100
1367062081 2013-04-27 07:28 100
1367062979 2013-04-27 07:42 97
1367063883 2013-04-27 07:58 100
1367064778 2013-04-27 08:12 95
1367065681 2013-04-27 08:28 85
1367066585 2013-04-27 08:43 100
1367067480 2013-04-27 08:58 100
1367068375 2013-04-27 09:12 100
1367069271 2013-04-27 09:27 93
1367070175 2013-04-27 09:42 99
1367071078 2013-04-27 09:57 100
1367071973 2013-04-27 10:12 100
1367072867 2013-04-27 10:27 92
1367073771 2013-04-27 10:42 100
1367074666 2013-04-27 10:57 100
1367075564 2013-04-27 11:12 100
1367076459 2013-04-27 11:27 100
1367077354 2013-04-27 11:42 93
1367078259 2013-04-27 11:57 100
1367079154 2013-04-27 12:12 100
1367080049 2013-04-27 12:27 100
1367080944 2013-04-27 12:42 100
1367081839 2013-04-27 12:57 100
1367082734 2013-04-27 13:12 100
1367083628 2013-04-27 13:27 95
1367084536 2013-04-27 13:42 91
1367085440 2013-04-27 13:57 100
1367086335 2013-04-27 14:12 100
1367087229 2013-04-27 14:27 100
1367088124 2013-04-27 14:42 92
1367089028 2013-04-27 14:57 100
1367089922 2013-04-27 15:12 93
1367090826 2013-04-27 15:27 100
1367091721 2013-04-27 15:42 97
1367092628 2013-04-27 15:57 100
1367093523 2013-04-27 16:12 100
1367094417 2013-04-27 16:26 100
1367095312 2013-04-27 16:41 100
1367096206 2013-04-27 16:56 100
1367097102 2013-04-27 17:11 100
1367098000 2013-04-27 17:26 100
1367098895 2013-04-27 17:41 100
1367099789 2013-04-27 17:56 99
1367100693 2013-04-27 18:11 97
1367101597 2013-04-27 18:26 97
1367102501 2013-04-27 18:41 100
1367103396 2013-04-27 18:56 95
1367104300 2013-04-27 19:11 100
1367105194 2013-04-27 19:26 98
1367106098 2013-04-27 19:41 94
1367107002 2013-04-27 19:56 100
1367107897 2013-04-27 20:11 96
1367108800 2013-04-27 20:26 92
1367109705 2013-04-27 20:41 100
1367110601 2013-04-27 20:56 92
1367111505 2013-04-27 21:11 99
1367112409 2013-04-27 21:26 92
1367113313 2013-04-27 21:41 100
1367114208 2013-04-27 21:56 95
1367115112 2013-04-27 22:11 100
1367116008 2013-04-27 22:26 100
1367116904 2013-04-27 22:41 100
1367117799 2013-04-27 22:56 100
